"PVWatts: Hourly PV Performance Data"
"Requested Location:","1354 wright ave., 94087"
"City:","MOUNTAIN VIEW MOFFETT FLD NAS"
"State:","CA" 
"Lat (deg N):","37.4"
"Long (deg W):","122.05"
"Elev (m): ","12"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","22.6"
"Array Azimuth (deg):","180"
"DC Rating (kW):","10"
"DC to AC Derate Factor:","0.77"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.15"
"Cost of Electricity Generated by System ($/kWh):","0.21"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","20","14","810","99","14","1.5","764.941","41.404","5877.107","5475.277"
"1","20","15","759","97","14","4.1","647.56","31.273","5249.808","4883.632"
"1","20","16","641","97","13","2.6","463.272","27.469","3741.067","3429.625"
"1","20","17","0","0","11","0","0","11","0","0"
"1","20","18","0","0","10","3.1","0","10","0","0"
"1","20","19","0","0","10","0","0","10","0","0"
"1","20","20","0","0","10","2.1","0","10","0","0"
"1","20","21","0","0","9","0","0","9","0","0"
"1","20","22","0","0","8","0","0","8","0","0"
"1","20","23","0","0","8","1.5","0","8","0","0"
"1","21","0","0","0","8","2.1","0","8","0","0"
"1","21","1","0","0","8","1.5","0","8","0","0"
"1","21","2","0","0","8","0","0","8","0","0"
"1","21","3","0","0","7","0","0","7","0","0"
"1","21","4","0","0","5","0","0","5","0","0"
"1","21","5","0","0","6","0","0","6","0","0"
"1","21","6","0","0","5","0","0","5","0","0"
"1","21","7","0","0","7","0","0","7","0","0"
"1","21","8","79","5","7","0","28.057","3.398","39.2","0.615"
"1","21","9","209","75","8","0","176.16","13.164","1496.287","1283.307"
"1","21","10","565","111","8","0","472.422","28.442","3838.763","3524.578"
"1","21","11","725","98","10","3.6","657.855","27.408","5439.673","5063.693"
"1","21","12","756","112","11","3.1","760.055","32.721","6115.751","5697.825"
"1","21","13","815","100","12","1.5","806.783","40.636","6224.513","5798.777"
"1","21","14","804","106","14","3.1","770.041","36.444","6076.136","5660.98"
"1","21","15","702","103","16","1.5","617.395","38.64","4814.928","4468.257"
"1","21","16","564","107","13","3.1","433.989","25.69","3542.75","3236.803"
"1","21","17","113","102","12","2.6","173.108","17.042","1459.053","1249.212"
"1","21","18","0","0","11","1.5","0","11","0","0"
"1","21","19","0","0","10","2.6","0","10","0","0"
"1","21","20","0","0","9","2.1","0","9","0","0"
"1","21","21","0","0","9","0","0","9","0","0"
"1","21","22","0","0","9","0","0","9","0","0"
"1","21","23","0","0","8","0","0","8","0","0"
"1","22","0","0","0","7","1.5","0","7","0","0"
"1","22","1","0","0","7","2.1","0","7","0","0"
"1","22","2","0","0","7","2.1","0","7","0","0"
"1","22","3","0","0","8","0","0","8","0","0"
"1","22","4","0","0","8","2.1","0","8","0","0"
"1","22","5","0","0","7","0","0","7","0","0"
"1","22","6","0","0","7","0","0","7","0","0"
"1","22","7","0","0","7","0","0","7","0","0"
"1","22","8","0","4","6","0","3.733","1.15","1.044","0"
"1","22","9","0","48","7","0","45.387","4.03","152.392","15.963"
"1","22","10","0","101","7","2.6","97.841","7.812","696.056","370.68"
"1","22","11","0","113","7","0","108.247","10.035","843.267","546.757"
"1","22","12","143","254","9","0","401.315","25.684","3347.344","3046.837"
"1","22","13","658","170","11","1.5","761.521","36.331","6012.508","5601.721"
"1","22","14","711","130","12","1.5","730.712","38.317","5708.53","5317.215"
"1","22","15","587","134","13","1.5","570.736","34.112","4559.172","4222.275"
"1","22","16","610","107","13","1.5","459.882","29.649","3679.487","3369.758"
"1","22","17","55","103","12","1.5","152.721","17.777","1301.585","1105.967"
"1","22","18","0","0","12","1.5","0","12","0","0"
"1","22","19","0","0","10","2.1","0","10","0","0"
"1","22","20","0","0","9","2.1","0","9","0","0"
"1","22","21","0","0","9","1.5","0","9","0","0"
"1","22","22","0","0","8","2.1","0","8","0","0"
"1","22","23","0","0","8","1.5","0","8","0","0"
"1","23","0","0","0","8","0","0","8","0","0"
"1","23","1","0","0","8","2.1","0","8","0","0"
"1","23","2","0","0","8","2.6","0","8","0","0"
"1","23","3","0","0","7","1.5","0","7","0","0"
"1","23","4","0","0","7","1.5","0","7","0","0"
"1","23","5","0","0","7","0","0","7","0","0"
"1","23","6","0","0","7","0","0","7","0","0"
"1","23","7","0","0","7","0","0","7","0","0"
"1","23","8","2","4","7","1.5","4.249","4.232","1.255","0"
"1","23","9","0","63","7","2.1","61.631","6.424","277.944","56.573"
"1","23","10","0","101","7","0","97.753","8.673","692.048","366.363"
"1","23","11","0","151","8","0","147.995","13.077","1312.494","1115.84"
"1","23","12","417","236","9","0","613.663","34.647","4888.339","4538.645"
"1","23","13","688","151","11","1.5","767.625","37.707","6016.497","5605.438"
"1","23","14","631","155","13","2.6","696.565","34.568","5551.038","5168.917"
"1","23","15","505","153","13","4.6","537.352","26.364","4466.73","4133.101"
"1","23","16","485","141","12","2.6","431.669","25.088","3547.44","3241.363"
"1","23","17","43","99","12","2.6","139.914","16.042","1205.673","1019.518"
"1","23","18","0","0","11","0","0","11","0","0"
"1","23","19","0","0","11","0","0","11","0","0"
"1","23","20","0","0","10","0","0","10","0","0"
"1","23","21","0","0","8","0","0","8","0","0"
"1","23","22","0","0","8","0","0","8","0","0"
"1","23","23","0","0","8","0","0","8","0","0"
"1","24","0","0","0","8","0","0","8","0","0"
"1","24","1","0","0","7","0","0","7","0","0"
"1","24","2","0","0","7","0","0","7","0","0"
"1","24","3","0","0","7","0","0","7","0","0"
"1","24","4","0","0","6","0","0","6","0","0"
"1","24","5","0","0","6","0","0","6","0","0"
"1","24","6","0","0","6","1.5","0","6","0","0"
"1","24","7","0","0","6","0","0","6","0","0"
"1","24","8","117","6","7","0","38.547","3.999","71.156","2.905"
"1","24","9","440","54","8","2.6","255.075","13.564","2121.352","1866.5"
"1","24","10","447","135","9","0","431.431","28.608","3509.802","3204.767"
"1","24","11","88","164","10","0","244.44","24.179","2054.255","1803.048"
"1","24","12","470","223","11","1.5","652.771","31.994","5272.358","4905.061"
"1","24","13","712","135","13","2.6","771.298","36.159","6095.259","5678.77"
"1","24","14","742","121","13","2.6","748.526","36.024","5919.501","5514.916"
"1","24","15","561","169","14","3.1","595.204","31.56","4818.21","4471.406"
"1","24","16","143","145","12","2.1","241.228","20.508","2045.44","1794.726"
"1","24","17","148","102","11","3.1","181.185","15.074","1530.761","1314.948"
"1","24","18","0","0","11","1.5","0","11","0","0"
"1","24","19","0","0","10","1.5","0","10","0","0"
"1","24","20","0","0","9","0","0","9","0","0"
"1","24","21","0","0","11","0","0","11","0","0"
"1","24","22","0","0","11","0","0","11","0","0"
"1","24","23","0","0","11","1.5","0","11","0","0"
"1","25","0","0","0","10","0","0","10","0","0"
"1","25","1","0","0","10","0","0","10","0","0"
"1","25","2","0","0","9","0","0","9","0","0"
"1","25","3","0","0","8","0","0","8","0","0"
"1","25","4","0","0","8","2.1","0","8","0","0"
"1","25","5","0","0","8","0","0","8","0","0"
"1","25","6","0","0","8","0","0","8","0","0"
"1","25","7","0","0","8","0","0","8","0","0"
"1","25","8","49","5","9","1.5","20.819","6.871","22.775","0.063"
"1","25","9","0","52","10","1.5","49.442","9.059","176.723","21.895"
"1","25","10","0","106","11","1.5","102.873","12.199","753.95","435.857"
"1","25","11","176","230","12","2.1","387.331","22.425","3283.537","2984.839"
"1","25","12","196","265","13","3.1","457.515","25.406","3821.434","3507.738"
"1","25","13","18","230","13","2.6","245.668","20.296","2104.502","1850.549"
"1","25","14","0","164","14","1.5","160.262","18.602","1384.229","1180.95"
"1","25","15","0","87","12","3.1","82.096","12.901","478.574","172.963"
"1","25","16","0","99","12","2.6","96.648","13.036","662.842","335.669"
"1","25","17","0","47","12","0","45.799","11.61","149.846","15.396"
"1","25","18","0","0","15","1.5","0","15","0","0"
"1","25","19","0","0","16","3.6","0","16","0","0"
"1","25","20","0","0","14","4.6","0","14","0","0"
"1","25","21","0","0","14","2.6","0","14","0","0"
"1","25","22","0","0","13","2.1","0","13","0","0"
"1","25","23","0","0","13","0","0","13","0","0"
"1","26","0","0","0","13","4.1","0","13","0","0"
"1","26","1","0","0","13","3.6","0","13","0","0"
"1","26","2","0","0","14","3.6","0","14","0","0"
"1","26","3","0","0","14","2.6","0","14","0","0"
"1","26","4","0","0","13","3.6","0","13","0","0"
"1","26","5","0","0","13","4.1","0","13","0","0"
"1","26","6","0","0","13","4.6","0","13","0","0"
"1","26","7","0","0","13","4.6","0","13","0","0"
"1","26","8","0","3","13","4.1","2.799","11.156","0.561","0"
"1","26","9","5","66","13","4.1","66.632","12.831","313.732","72.693"
"1","26","10","11","136","14","2.1","141.918","16.511","1237.297","1047.953"
"1","26","11","181","232","14","2.6","393.34","24.159","3305.933","3006.598"
"1","26","12","280","254","14","4.6","524.871","26.177","4367.098","4036.849"
"1","26","13","573","214","16","4.6","742.18","33.773","5939.256","5533.371"
"1","26","14","104","254","16","4.6","356.336","25.167","2979.877","2690.237"
"1","26","15","0","130","16","5.1","126.112","18.247","1091.14","917.134"
"1","26","16","420","169","14","1.5","427.885","26.879","3495.982","3191.329"
"1","26","17","0","45","13","3.1","43.373","13.97","132.907","11.884"
"1","26","18","0","0","13","0","0","13","0","0"
"1","26","19","0","0","12","0","0","12","0","0"
"1","26","20","0","0","12","0","0","12","0","0"
"1","26","21","0","0","12","0","0","12","0","0"
"1","26","22","0","0","11","0","0","11","0","0"
"1","26","23","0","0","11","0","0","11","0","0"
"1","27","0","0","0","11","0","0","11","0","0"
"1","27","1","0","0","11","2.1","0","11","0","0"
"1","27","2","0","0","10","0","0","10","0","0"
"1","27","3","0","0","9","2.6","0","9","0","0"
"1","27","4","0","0","9","0","0","9","0","0"
"1","27","5","0","0","8","0","0","8","0","0"
"1","27","6","0","0","8","0","0","8","0","0"
"1","27","7","0","0","7","2.1","0","7","0","0"
"1","27","8","5","6","9","2.1","6.834","6.654","3.099","0"
"1","27","9","15","76","10","2.6","81.903","10.174","476.409","171.368"
"1","27","10","193","162","13","5.1","296.322","18.389","2546.422","2272.042"
"1","27","11","0","146","13","3.6","142.211","16.015","1243.717","1053.733"
"1","27","12","24","219","14","4.6","238.424","18.493","2060.428","1808.879"
"1","27","13","380","296","14","5.7","665.058","27.377","5500.099","5120.824"
"1","27","14","0","177","14","5.1","173.789","18.141","1504.424","1290.769"
"1","27","15","0","79","15","4.1","74.184","15.663","385.686","111.201"
"1","27","16","0","53","14","5.7","49.694","13.709","174.686","21.362"
"1","27","17","0","22","14","4.6","20.583","12.888","30.084","0.256"
"1","27","18","0","0","13","6.2","0","13","0","0"
"1","27","19","0","0","14","4.6","0","14","0","0"
"1","27","20","0","0","12","3.6","0","12","0","0"
"1","27","21","0","0","11","7.7","0","11","0","0"
"1","27","22","0","0","12","6.7","0","12","0","0"
"1","27","23","0","0","11","6.2","0","11","0","0"
"1","28","0","0","0","11","3.6","0","11","0","0"
"1","28","1","0","0","12","3.1","0","12","0","0"
"1","28","2","0","0","12","0","0","12","0","0"
"1","28","3","0","0","12","3.6","0","12","0","0"
"1","28","4","0","0","12","1.5","0","12","0","0"
"1","28","5","0","0","11","1.5","0","11","0","0"
"1","28","6","0","0","11","2.1","0","11","0","0"
"1","28","7","0","0","11","2.1","0","11","0","0"
"1","28","8","0","6","11","2.6","5.602","8.831","2.271","0"
"1","28","9","0","41","12","2.1","38.424","10.78","105.882","7.216"
"1","28","10","159","160","10","1.5","273.5","17.098","2366.765","2099.958"
"1","28","11","47","199","12","0","244.558","24.04","2056.667","1805.326"
"1","28","12","0","87","11","3.1","81.752","12.25","476.021","171.083"
"1","28","13","0","98","13","2.1","92.424","13.989","603.44","277.38"
"1","28","14","526","243","14","4.6","713.75","29.828","5829.581","5430.787"
"1","28","15","459","182","12","5.7","543.373","23.837","4574.235","4236.792"
"1","28","16","499","145","13","3.6","449.483","25.151","3699.818","3389.525"
"1","28","17","107","107","11","3.6","170.31","15.358","1451.848","1242.623"
"1","28","18","0","0","11","0","0","11","0","0"
"1","28","19","0","0","9","0","0","9","0","0"
"1","28","20","0","0","9","1.5","0","9","0","0"
"1","28","21","0","0","9","0","0","9","0","0"
"1","28","22","0","0","8","0","0","8","0","0"
"1","28","23","0","0","6","1.5","0","6","0","0"
"1","29","0","0","0","7","0","0","7","0","0"
"1","29","1","0","0","8","0","0","8","0","0"
"1","29","2","0","0","7","2.1","0","7","0","0"
"1","29","3","0","0","7","0","0","7","0","0"
"1","29","4","0","0","7","0","0","7","0","0"
"1","29","5","0","0","8","2.1","0","8","0","0"
"1","29","6","0","0","7","2.1","0","7","0","0"
"1","29","7","0","0","7","0","0","7","0","0"
"1","29","8","162","7","8","3.1","50.285","7.206","115.494","8.745"
"1","29","9","445","62","10","2.1","267.765","16.385","2206.218","1946.998"
"1","29","10","698","82","11","2.1","528.803","26.637","4337.07","4007.814"
"1","29","11","773","91","12","3.1","691.831","31.362","5606.149","5220.879"
"1","29","12","804","106","12","3.1","801.061","34.906","6372.44","5935.608"
"1","29","13","796","116","13","5.1","824.242","32.311","6646.381","6187.582"
"1","29","14","728","132","13","5.7","759.21","29.72","6204.285","5780.023"
"1","29","15","741","108","13","4.6","664.961","29.601","5437.391","5061.534"
"1","29","16","646","101","13","3.6","485.587","26.541","3958.138","3640.534"
"1","29","17","96","104","13","3.1","161.07","17.555","1361.09","1159.911"
"1","29","18","0","0","12","2.6","0","12","0","0"
"1","29","19","0","0","11","2.1","0","11","0","0"
"1","29","20","0","0","10","2.1","0","10","0","0"
"1","29","21","0","0","9","1.5","0","9","0","0"
"1","29","22","0","0","9","1.5","0","9","0","0"
"1","29","23","0","0","7","0","0","7","0","0"
"1","30","0","0","0","7","0","0","7","0","0"
"1","30","1","0","0","6","0","0","6","0","0"
"1","30","2","0","0","6","0","0","6","0","0"
"1","30","3","0","0","5","0","0","5","0","0"
"1","30","4","0","0","4","0","0","4","0","0"
"1","30","5","0","0","4","0","0","4","0","0"
"1","30","6","0","0","4","0","0","4","0","0"
"1","30","7","0","0","3","0","0","3","0","0"
"1","30","8","191","7","3","0","55.403","1.024","138.833","13.061"
"1","30","9","556","49","8","0","299.951","19.488","2419.046","2149.942"
"1","30","10","693","82","12","2.1","526.887","27.723","4298.783","3970.775"
"1","30","11","680","117","13","2.6","657.719","32.454","5299.648","4930.978"
"1","30","12","720","132","14","2.6","767.696","37.04","6038.492","5625.933"
"1","30","13","748","140","14","2.6","817.759","38.874","6369.512","5932.905"
"1","30","14","514","212","16","0","672.915","49.268","4948.627","4596.372"
"1","30","15","716","123","16","2.6","665.926","36.217","5260.909","4894.182"
"1","30","16","665","99","16","3.6","495.733","29.764","3976.152","3658.024"
"1","30","17","302","101","14","3.1","232.305","20.6","1872.974","1632.542"
"1","30","18","0","0","11","2.1","0","11","0","0"
"1","30","19","0","0","12","0","0","12","0","0"
"1","30","20","0","0","10","0","0","10","0","0"
"1","30","21","0","0","9","0","0","9","0","0"
"1","30","22","0","0","8","0","0","8","0","0"
"1","30","23","0","0","8","0","0","8","0","0"
"1","31","0","0","0","7","0","0","7","0","0"
"1","31","1","0","0","6","0","0","6","0","0"
"1","31","2","0","0","6","1.5","0","6","0","0"
"1","31","3","0","0","4","0","0","4","0","0"
"1","31","4","0","0","4","0","0","4","0","0"
"1","31","5","0","0","4","0","0","4","0","0"
"1","31","6","0","0","5","0","0","5","0","0"
"1","31","7","0","0","4","0","0","4","0","0"
"1","31","8","139","10","4","0","49.675","1.63","123.642","10.154"
"1","31","9","375","73","8","1.5","249.657","14.321","2090.875","1837.658"
"1","31","10","637","101","11","1.5","515.573","27.567","4213.694","3888.396"
"1","31","11","756","99","12","1.5","694.648","35.828","5499.153","5119.931"
"1","31","12","840","97","14","1.5","824.234","42.696","6288.106","5857.667"
"1","31","13","850","102","16","5.1","858.289","36.146","6783.172","6312.731"
"1","31","14","740","131","17","3.1","771.551","39.561","5987.386","5578.295"
"1","31","15","728","113","16.5","3.3","665.193","35.548","5273.755","4906.388"
"1","31","16","616","111","15.5","3.4","482.281","29.198","3884.373","3568.892"
"1","31","17","343","106","14","3.6","253.487","20.724","2038.721","1788.383"
"1","31","18","54","0","12","2.1","10.802","11.317","3.676","0"
"1","31","19","0","0","13","2.1","0","13","0","0"
"1","31","20","0","0","12","2.6","0","12","0","0"
"1","31","21","0","0","11","0","0","11","0","0"
"1","31","22","0","0","9.9","0.7","0","9.9","0","0"
"1","31","23","0","0","8.7","1.5","0","8.7","0","0"
"2","1","0","0","0","7.6","2.2","0","7.6","0","0"
"2","1","1","0","0","6.4","2.9","0","6.4","0","0"
"2","1","2","0","0","5.3","3.6","0","5.3","0","0"
"2","1","3","0","0","4.1","4.4","0","4.1","0","0"
"2","1","4","0","0","3","5.1","0","3","0","0"
"2","1","5","0","0","2","4.6","0","2","0","0"
"2","1","6","0","0","3","3.1","0","3","0","0"
"2","1","7","0","0","2","6.7","0","2","0","0"
"2","1","8","129","16","4","4.6","53.573","3.45","151.57","15.779"
"2","1","9","220","56","6","6.7","164.889","7.882","1431.723","1224.238"
"2","1","10","312","171","8","9.3","386.955","13.262","3404.707","3102.591"
"2","1","11","676","123","9","5.7","663.242","22.634","5616.706","5230.825"
"2","1","12","643","172","11","4.1","749.87","30.559","6101.653","5684.717"
"2","1","13","264","224","12","6.2","484.33","22.07","4113.019","3790.825"
"2","1","14","479","160","13","4.1","587.242","27.882","4844.146","4496.284"
"2","1","15","445","157","13","0","509.205","38.743","3968.97","3651.052"
"2","1","16","235","141","13","3.6","294.877","20.934","2491.628","2219.464"
"2","1","17","30","60","12","2.1","72.934","13.556","363.181","98.281"
"2","1","18","2","5","11","0","5.124","7.727","1.811","0"
"2","1","19","0","0","9","3.1","0","9","0","0"
"2","1","20","0","0","8","2.6","0","8","0","0"
"2","1","21","0","0","8","0","0","8","0","0"
"2","1","22","0","0","7","1.5","0","7","0","0"
"2","1","23","0","0","6","3.1","0","6","0","0"
"2","2","0","0","0","4","1.5","0","4","0","0"
"2","2","1","0","0","4","2.1","0","4","0","0"
"2","2","2","0","0","3","4.1","0","3","0","0"
"2","2","3","0","0","2","4.1","0","2","0","0"
"2","2","4","0","0","2","4.6","0","2","0","0"
"2","2","5","0","0","2","4.1","0","2","0","0"
"2","2","6","0","0","3","3.6","0","3","0","0"
"2","2","7","0","0","3","4.1","0","3","0","0"
"2","2","8","9","20","4","4.1","21.723","2.544","33.277","0.367"
"2","2","9","119","73","7","4.1","129.826","8.461","1140.885","961.485"
"2","2","10","96","173","8.2","4.6","242.414","12.683","2146.588","1890.41"
"2","2","11","377","186","9","3.1","496.095","21.93","4215.838","3890.473"
"2","2","12","59","259","11","5.1","324.568","18.121","2809.925","2525.851"
